attempt,collected_frames,rew/flipper_penalty,rew/pitch_penalty,rew/contact_penalty,rew/terminal_bonus,rew/total_reward
2,28049408,-0.003101753503869986,-2.1286711984203066e-05,-0.0009582939737811103,-0.001190185546875,-0.005270864483918558
2,28180480,-0.003019841627974529,-2.424460677730167e-05,-0.0008712307972018607,-0.00250244140625,-0.006417279565084755
2,28311552,-0.002706233366552624,-2.4628733996223673e-05,-0.0009279045648327156,-0.0006103515625,-0.004268894598681072
2,28442624,-0.002659561188920634,-2.9535348105014236e-05,-0.000907195794297877,-0.000335693359375,-0.003931601639123983
2,28573696,-0.0030444889152931864,-7.136512391525685e-05,-0.0011908420733561798,-0.00238037109375,-0.006684486063932127
2,28704768,-0.0030884030329616508,-3.534771612123677e-05,-0.0009826106906984933,-0.00140380859375,-0.005509317427367932
2,28835840,-0.003148783473079675,-3.0504760616167914e-05,-0.0010006733250520483,-0.00390625,-0.00808476560860072
2,28966912,-0.003089789654040942,-3.062396991992955e-05,-0.0009183412093989318,-0.00152587890625,-0.005564327404044889
2,29097984,-0.0026737380048871273,-2.7495933849763787e-05,-0.0008913452011256595,-0.0019378662109375,-0.005529979745915625
2,29229056,-0.002571012817497831,-2.880804277083371e-05,-0.0008564116583329451,-0.0019073486328125,-0.005363234350170387
2,29360128,-0.0031766703741595848,-3.0060462023584478e-05,-0.001012009124224278,-0.0013885498046875,-0.005606610320228356
2,29491200,-0.0034365651226835325,-2.6033681180592794e-05,-0.0012009127285637078,-0.0040435791015625,-0.008705878655746346
2,29622272,-0.002956480840111908,-6.513281066133914e-05,-0.0010672609846551495,-0.001312255859375,-0.005399596620918601
2,29753344,-0.003165507043377147,-4.057116009903439e-05,-0.0011042377263947856,-0.0009307861328125,-0.005240381837666064
2,29884416,-0.003089726891630562,-2.7464076552519145e-05,-0.0010104548127856106,-0.00384521484375,-0.007972166873514652
2,30015488,-0.0028178134562040213,-2.3464887291879677e-05,-0.0009175175118798506,-0.002838134765625,-0.006596737495328853
