collected_frames,env/success_rate,env/failure_rate,env/explosion_rate
32178176,0.41509433962264153,0.18867924528301888,0.0
32243712,0.7714285714285715,0.22857142857142856,0.0
32309248,0.8,0.2,0.0
32374784,0.5609756097560976,0.12195121951219512,0.0
32440320,0.44,0.08,0.0
32505856,0.3424657534246575,0.1506849315068493,0.0
32571392,0.7058823529411765,0.29411764705882354,0.0
32636928,0.7647058823529411,0.23529411764705882,0.0
32702464,0.7073170731707317,0.12195121951219512,0.0
32768000,0.3793103448275862,0.10344827586206896,0.0
32833536,0.375,0.125,0.0
32899072,0.918918918918919,0.08108108108108109,0.0
32964608,0.7692307692307693,0.20512820512820512,0.0
33030144,0.631578947368421,0.13157894736842105,0.0
33095680,0.46153846153846156,0.17307692307692307,0.0
33161216,0.3387096774193548,0.0967741935483871,0.0
33226752,0.8536585365853658,0.14634146341463414,0.0
33292288,0.78125,0.1875,0.0
33357824,0.6222222222222222,0.1111111111111111,0.0
33423360,0.6052631578947368,0.10526315789473684,0.0
33488896,0.3448275862068966,0.1724137931034483,0.0
33554432,0.8292682926829268,0.14634146341463414,0.0
33619968,0.7878787878787878,0.21212121212121213,0.0
33685504,0.717391304347826,0.06521739130434782,0.0
33751040,0.4772727272727273,0.13636363636363635,0.0
33816576,0.3114754098360656,0.16393442622950818,0.0
33882112,0.9142857142857143,0.08571428571428572,0.0
33947648,0.8108108108108109,0.16216216216216217,0.0
34013184,0.6764705882352942,0.058823529411764705,0.0
34078720,0.425531914893617,0.1702127659574468,0.0
34144256,0.24615384615384617,0.1076923076923077,0.0
34209792,0.9024390243902439,0.0975609756097561,0.0
34275328,0.8571428571428571,0.11428571428571428,0.0
34340864,0.6222222222222222,0.08888888888888889,0.0
34406400,0.46808510638297873,0.1276595744680851,0.0
34471936,0.3114754098360656,0.14754098360655737,0.0
34537472,0.8157894736842105,0.18421052631578946,0.0
34603008,0.7391304347826086,0.2391304347826087,0.0
34668544,0.5897435897435898,0.1794871794871795,0.0
34734080,0.3181818181818182,0.22727272727272727,0.0
34799616,0.3484848484848485,0.13636363636363635,0.0
34865152,0.9166666666666666,0.08333333333333333,0.0
34930688,0.8888888888888888,0.1111111111111111,0.0
34996224,0.8108108108108109,0.02702702702702703,0.0
35061760,0.41509433962264153,0.09433962264150944,0.0
35127296,0.25806451612903225,0.11290322580645161,0.0
35192832,0.9487179487179487,0.05128205128205128,0.0
35258368,0.9047619047619048,0.09523809523809523,0.0
35323904,0.6666666666666666,0.06060606060606061,0.0
35389440,0.5384615384615384,0.07692307692307693,0.0
35454976,0.21818181818181817,0.18181818181818182,0.0
35520512,0.9230769230769231,0.07692307692307693,0.0
35586048,0.8484848484848485,0.12121212121212122,0.0
35651584,0.6923076923076923,0.1794871794871795,0.0
35717120,0.6060606060606061,0.18181818181818182,0.0
35782656,0.2692307692307692,0.11538461538461539,0.0
35848192,0.9090909090909091,0.09090909090909091,0.0
35913728,0.7714285714285715,0.2,0.0
35979264,0.6111111111111112,0.027777777777777776,0.0
36044800,0.46153846153846156,0.11538461538461539,0.0
36110336,0.36923076923076925,0.1076923076923077,0.0
36175872,0.84375,0.15625,0.0
36241408,0.7073170731707317,0.2682926829268293,0.0
36306944,0.625,0.15625,0.0
36372480,0.43283582089552236,0.13432835820895522,0.0
36438016,0.3111111111111111,0.15555555555555556,0.0
36503552,0.8518518518518519,0.14814814814814814,0.0
36569088,0.896551724137931,0.034482758620689655,0.0
36634624,0.5294117647058824,0.08823529411764706,0.0
36700160,0.5128205128205128,0.1282051282051282,0.0
36765696,0.28846153846153844,0.23076923076923078,0.0
36831232,0.9736842105263158,0.02631578947368421,0.0
36896768,0.7368421052631579,0.2631578947368421,0.0
36962304,0.53125,0.125,0.0
37027840,0.6666666666666666,0.09523809523809523,0.0
37093376,0.31746031746031744,0.09523809523809523,0.0
37158912,0.9285714285714286,0.07142857142857142,0.0
37224448,0.9285714285714286,0.03571428571428571,0.0
