attempt,collected_frames,pan/theta_star_front,pan/theta_star_rear,pan/argmax_bin_front,pan/argmax_bin_rear,pan/pivot_half_base_m,pan/min_hinge_reach_m,pan/flipper_delta_front,pan/flipper_delta_rear
0,20971520,-0.047793753819860285,0.24623291310854256,1.8582717534154654,12.132744506001472,0.2559989106375724,0.1500000060768798,-0.39418845222098753,-0.048475312723894604
0,21102592,-0.5593107169688544,0.7475196507169555,1.4510183498263358,11.044601352214812,0.2559989108890295,0.15000000602255265,-1.665709181750814,0.490230508884415
0,21233664,-0.5522695309482515,0.7439020634628832,1.4200453255325556,11.022385142743587,0.25599891133606434,0.15000000596046448,-1.6742851063609123,0.5002641710452735
0,21364736,-0.45754335657693446,0.6319321193732321,1.7113252561539412,11.36754172295332,0.2559989143628627,0.15000000619329512,-1.2799398945644498,0.5560898638796061
0,21495808,-0.357588664162904,0.5643212455324829,1.7460907632485032,11.457994811236858,0.2559989131987095,0.15000000619329512,-1.2211072575300932,0.23983341749408282
0,21626880,-0.3126014091540128,0.5422469216864556,1.7874459316954017,11.5020073056221,0.25599891296587884,0.1500000060768798,-1.1829377356916666,0.24269094975898042
0,21757952,-0.522206021938473,0.68938681576401,1.4293658342212439,11.269115723669529,0.25599891133606434,0.15000000596046448,-1.7519158022478223,0.12923999031772837
0,21889024,-0.460299510974437,0.6347309863194823,1.4179612174630165,11.41023863106966,0.2559989111032337,0.15000000596046448,-1.5995341716334224,0.11998903169296682
0,22020096,-0.34006203268654644,0.5126266139559448,1.4680749652907252,11.789836153388023,0.25599891133606434,0.1500000060768798,-1.255447342991829,0.18573000165633857
0,22151168,-0.04603273848925407,0.35654461261690207,1.6609209017952282,11.842131873766581,0.2559989098956188,0.15000000596046448,-0.7976636243208002,-0.25841189461410974
0,22282240,-0.03520628926526115,0.3439280487364158,1.658109006471932,11.868971146643162,0.25599890970624983,0.15000000596046448,-0.7603868148289621,-0.2503906083293259
